Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
1/17/2018,6:10 AM,1/17/2018,2:00 PM,Louisiana:,SERC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system ,System Operations,0,0
1/18/2018,5:00 AM,1/18/2018,11:00 AM,Arkansas: Mississippi: Louisiana: Texas:,SERC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system ,Severe Weather,31500,0
1/18/2018,5:00 AM,1/18/2018,9:45 AM,Mississippi:,SERC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system ,System Operations,1760,420000
1/18/2018,6:00 AM,Unknown,Unknown,Louisiana:,SERC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system ,System Operations,0,0
1/25/2018,8:19 PM,1/26/2018,2:00 AM,Pennsylvania: Montgomery County;,RF,Cyber event that could potentially impact electric power system adequacy or reliability,Suspicious Activity,0,0
2/4/2018,1:42 PM,2/4/2018,3:25 PM,California:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,9760,0
2/8/2018,1:25 PM,2/8/2018,1:31 PM,California:,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,30,10900
2/17/2018,4:33 PM,2/18/2018,12:00 AM,Oregon: Washington: California:,WECC,Physical attack that causes major interruptions or impacts to critical infrastructure facilities or to operations,Vandalism,2330,0
2/17/2018,5:56 PM,2/18/2018,4:11 AM,Oregon: Washington: California:,WECC,Physical attack that causes major interruptions or impacts to critical infrastructure facilities or to operations,Vandalism,2327,0
2/28/2018,12:08 PM,3/1/2018,3:45 PM,Florida:,FRCC,Cyber event that could potentially impact electric power system adequacy or reliability,System Operations,0,0
2/28/2018,12:08 PM,3/1/2018,3:45 PM,Florida:,FRCC,Cyber event that could potentially impact electric power system adequacy or reliability,System Operations,0,0
3/1/2018,11:43 AM,3/1/2018,11:56 AM,California:,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,38,10898
3/1/2018,9:57 PM,3/2/2018,10:14 AM,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,86501
3/1/2018,10:20 PM,3/4/2018,8:00 PM,"Michigan: Wayne County, Washtenaw County, Oakland County, Macomb County, Monroe County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,95000
3/2/2018,5:00 PM,3/6/2018,11:00 AM,Delaware: Maryland:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,60000
3/2/2018,11:17 PM,3/3/2018,12:51 AM,Washington: Clark County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
3/2/2018,3:10 PM,3/6/2018,4:57 AM,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,249322
3/2/2018,11:34 AM,Unknown,Unknown,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,50000
3/2/2018,3:46 PM,3/4/2018,7:46 PM,"New York: New York County, Westchester County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,72353
3/2/2018,1:51 PM,3/5/2018,1:18 PM,Connecticut: Massachusetts: Rhode Island:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,325000
3/2/2018,1:51 PM,3/4/2018,12:11 PM,Pennsylvania:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,233136
3/2/2018,11:58 AM,Unknown,Unknown,"Pennsylvania: Berks County, Bucks County, Carbon County, Chester County, Clinton County, Columbia County, Cumberland County, Dauphin County, Juniata County, Lackawanna County, Lancaster County, Lebanon County, Lehigh County, Luzerne County, Lycoming County, Monroe County, Montgomery County, Montour County, Northampton County, Northumberland County, Pike County, Schuylkill County, Snyder County;",RF,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,0,126000
3/2/2018,12:00 PM,3/5/2018,12:00 AM,Pennsylvania:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,630000
3/2/2018,7:00 AM,Unknown,Unknown,"New York: Dutchess County, Orange County, Greene County, Ulster County, Putnam County, Sullivan County, Albany County, Columbia County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,90000
3/2/2018,12:00 PM,Unknown,Unknown,Maryland:,RF,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system,Severe Weather,670,474019
3/2/2018,8:42 AM,Unknown,Unknown,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,63331
3/2/2018,8:00 AM,3/3/2018,11:00 PM,Virginia: West Virginia:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,65198
3/7/2018,4:10 PM,3/10/2018,11:32 AM,New Jersey:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,216800
3/7/2018,5:15 PM,Unknown,Unknown,New Jersey:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,50,58000
3/7/2018,12:00 PM,3/7/2018,5:00 PM,Pennsylvania:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,120000
3/7/2018,7:37 PM,3/10/2018,4:35 PM,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,102000
3/12/2018,12:00 AM,4/6/2018,11:00 AM,New York: Dutchess County;,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
3/13/2018,8:50 AM,3/14/2018,11:22 PM,Massachusetts: Rhode Island:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,123629
3/13/2018,12:10 AM,3/13/2018,12:34 AM,Colorado:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Suspicious Activity,0,0
3/19/2018,11:29 PM,3/20/2018,3:37 AM,Alabama: Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,261,78220
3/20/2018,7:00 PM,3/25/2018,6:30 AM,"New Jersey: Atlantic County, Camden County, Cape May County, Gloucester County, Salem County, Cumberland County, Burlington County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,80,124000
3/24/2018,10:30 PM,3/26/2018,8:00 PM,Virginia: West Virginia:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,81227
3/26/2018,3:05 AM,3/26/2018,3:35 AM,California:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
3/28/2018,3:00 PM,3/28/2018,4:00 PM,Washington: Walla Walla County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,12,1185
4/3/2018,11:15 AM,4/3/2018,11:30 AM,California:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
4/4/2018,4:42 PM,4/7/2018,6:22 AM,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,72896
4/5/2018,12:50 AM,4/5/2018,4:00 PM,Connecticut: Maine: Massachusetts: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,65932
4/9/2018,10:07 AM,4/9/2018,4:00 PM,Washington: Walla Walla County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
4/9/2018,12:16 PM,4/9/2018,1:52 PM,Utah: Salt Lake County;,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,Transmission Interruption,806,57000
4/9/2018,11:16 AM,Unknown,Unknown,Utah:,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,Transmission Interruption,300,250000
4/9/2018,11:10 PM,4/10/2018,6:47 AM,Florida: Palm Beach County;,FRCC,Physical attack that causes major interruptions or impacts to critical infrastructure facilities or to operations,Sabotage,55,27000
4/14/2018,9:30 AM,4/14/2018,10:00 AM,Louisiana: Arkansas: Mississippi: Texas:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,56350
4/15/2018,7:30 AM,4/18/2018,7:30 AM,Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,389591
4/15/2018,5:14 PM,4/15/2018,11:25 PM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,78100
5/2/2018,2:52 PM,5/2/2018,4:14 PM,North Carolina:,SERC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
5/4/2018,2:00 PM,5/5/2018,9:30 AM,"Michigan: Calhoun County, Genesee County, Ingham County, Kent County, Macomb County, Midland County, Saginaw County, Gratiot County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,90000
5/4/2018,12:00 PM,5/6/2018,1:00 PM,Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,300000
5/4/2018,8:10 PM,Unknown,Unknown,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,106150
5/4/2018,11:10 PM,5/5/2018,12:40 AM,New Hampshire: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,56000
5/5/2018,4:30 AM,5/5/2018,3:30 PM,Vermont: New Hampshire: Maine:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,31900
5/7/2018,10:30 AM,5/7/2018,10:36 AM,New York: Tompkins County;,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Suspected Physical Attack,0,0
5/8/2018,4:00 PM,5/8/2018,4:01 PM,Utah: Washington County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Actual Physical Attack,0,0
5/14/2018,7:08 PM,Unknown,Unknown,Virginia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,112000
5/15/2018,2:50 PM,Unknown,Unknown,"Pennsylvania: Lehigh County, Schuylkill County, Cumberland County, Lancaster County, Northampton County, Berks County, Clinton County, Susquehanna County, Bucks County, Carbon County, Chester County, Columbia County, Juniata County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,114000
5/15/2018,4:00 PM,Unknown,Unknown,"New York: Dutchess County, Ulster County, Orange County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,72000
5/15/2018,5:25 PM,Unknown,Unknown,New Jersey:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,82372
5/15/2018,6:14 PM,5/15/2018,7:00 PM,Pennsylvania:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,52872
5/15/2018,6:35 PM,5/18/2018,3:57 PM,Connecticut: Massachusetts: Rhode Island:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,120000
5/15/2018,3:00 PM,5/18/2018,1:48 PM,Massachusetts:,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
5/15/2018,5:15 PM,Unknown,Unknown,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,49999
5/17/2018,1:11 AM,Unknown,Unknown,California: Contra Costa County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,70,70000
5/17/2018,1:11 AM,5/18/2018,12:38 AM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Transmission Disruption,124,70000
5/26/2018,6:40 PM,5/27/2018,11:50 PM,Texas: Harris County;,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,163932
6/2/2018,5:00 AM,6/2/2018,11:00 AM,"Missouri: Jackson County, Clay County, Platte County, Andrew County; Kansas: Johnson County;",SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,103535
6/4/2018,8:50 AM,6/4/2018,2:00 PM,Florida: Alachua County;,FRCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
6/9/2018,9:54 AM,6/9/2018,12:12 PM,Georgia:,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more,System Operations,0,0
6/10/2018,2:25 PM,6/11/2018,5:58 AM,Kentucky:,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more,System Operations,0,0
6/12/2018,4:15 PM,Unknown,Unknown,Nevada: Clark County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/12/2018,3:00 PM,6/12/2018,3:15 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/18/2018,6:20 PM,6/19/2018,12:15 AM,Connecticut: Maine: Massachusetts: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,112927
6/20/2018,10:58 PM,6/21/2018,6:05 AM,Florida: Palm Beach County;,FRCC,Complete operational failure or shut-down of the transmission and/or distribution of electrical system,Transmission Interruption,73,27000
6/22/2018,2:38 PM,Unknown,Unknown,Washington:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,Severe Weather,10000,4200000
6/27/2018,2:30 PM,6/27/2018,2:33 PM,New York: New York County;,NPCC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center",Suspicious Activity,0,0
6/28/2018,6:36 PM,7/1/2018,7:00 AM,Missouri: Illinois:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,112000
6/28/2018,2:50 PM,6/29/2018,9:00 AM,Alabama: Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,160,48109
6/29/2018,7:35 AM,6/29/2018,9:30 AM,Minnesota: St. Louis County;,MRO,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Severe Weather,350,0
6/29/2018,3:38 AM,Unknown,Unknown,Kentucky:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more,System Operations,0,0
6/30/2018,12:30 PM,6/30/2018,12:31 PM,California: Los Angeles County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/30/2018,10:45 AM,6/30/2018,11:28 AM,"Texas: Travis County, Williamson County;",TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more,System Operations,0,0
7/4/2018,10:00 PM,7/4/2018,10:30 PM,Colorado: Pueblo County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,5058
7/4/2018,5:54 PM,7/4/2018,7:20 PM,Tennessee:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/9/2018,1:10 PM,7/9/2018,2:45 PM,"California: Merced County, Kern County; Nevada: Clark County;",WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/11/2018,3:40 PM,7/11/2018,4:00 PM,Tennessee:,SERC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Transmission Interruption,425,26195
7/11/2018,12:58 AM,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,0,0
7/14/2018,10:20 AM,Unknown,Unknown,Ohio:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/16/2018,5:15 AM,Unknown,Unknown,California: Merced County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,0,0
7/18/2018,5:28 PM,7/18/2018,5:31 PM,Oregon:,WECC,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.",Severe Weather/Transmission Interruption,0,0
7/18/2018,4:00 AM,Unknown,Unknown,California: Fresno County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,0,0
7/19/2018,8:25 PM,Unknown,Unknown,Kentucky:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/19/2018,12:38 PM,7/19/2018,1:22 PM,Louisiana: Rapides Parish;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/20/2018,12:46 PM,7/20/2018,1:30 PM,Maine: Hancock County;,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",System Operations,0,0
7/20/2018,4:19 PM,7/20/2018,4:48 PM,Kentucky:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,87833
7/21/2018,4:45 AM,7/21/2018,11:15 AM,Arkansas:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,64930
7/21/2018,7:20 AM,7/21/2018,11:30 AM,Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,143,42901
7/23/2018,4:16 AM,7/23/2018,4:29 AM,Florida: Pinellas County;,FRCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,40,0
7/26/2018,8:24 PM,Unknown,Unknown,California: Shasta County;,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,Natural Disaster,0,0
7/27/2018,4:28 PM,7/27/2018,4:33 PM,New York: New York County;,NPCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0
7/27/2018,9:34 AM,7/27/2018,9:51 AM,Washington: Clark County;,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,System Operations,0,0
7/28/2018,11:11 PM,7/29/2018,1:51 AM,Nevada: Nye County;,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
7/29/2018,2:33 PM,7/29/2018,6:23 PM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Natural Disaster,83,57670
7/30/2018,6:30 AM,7/30/2018,11:00 PM,Arizona: Maricopa County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,82000
7/31/2018,11:44 AM,7/31/2018,2:17 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Suspicious Activity,0,0
8/1/2018,9:11 AM,8/1/2018,10:56 AM,Montana:,WECC,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,Vandalism,0,0
8/4/2018,8:20 AM,8/4/2018,8:21 AM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/7/2018,1:22 AM,8/7/2018,1:59 AM,California: Butte County;,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Natural Disaster,5,485
8/7/2018,1:22 AM,8/7/2018,7:04 PM,California: Butte County;,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Natural Disaster,27,11383
8/14/2018,9:00 PM,8/14/2018,9:01 PM,Virginia: Hanover County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
8/15/2018,12:00 AM,8/15/2018,1:00 AM,Missouri: Boone County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/17/2018,1:07 PM,8/17/2018,1:40 PM,California:,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/19/2018,3:20 PM,8/19/2018,3:21 PM,Utah: Box Elder County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
8/20/2018,10:46 PM,8/21/2018,12:14 AM,Louisiana:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
8/24/2018,12:24 PM,8/24/2018,12:59 PM,Virginia: Roanoke County;,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
8/26/2018,10:00 PM,8/27/2018,4:56 AM,"Michigan: Muskegon County, Newaygo County, Oceana County, Mason County, Kent County, Mecosta County, Montcalm County, Isabella County, Midland County, Saginaw County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,67000
8/28/2018,11:41 PM,8/29/2018,12:13 AM,Ohio: Montgomery County;,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
8/28/2018,8:00 PM,8/30/2018,2:59 PM,"Michigan: Benzie County, Barry County, Grand Traverse County, Kalkaska County, Mason County, Oceana County, Muskegon County, Kent County, Newaygo County, Montcalm County, Mecosta County, Antrim County, Eaton County, Ionia County, Isabella County, Clare County, Saginaw County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,110000
8/29/2018,3:27 AM,8/29/2018,4:00 AM,Maryland: Montgomery County; District of Columbia:,RF,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. OR suspicious device or activity at its Bulk Electric System control center.",Suspicious Activity,0,0
8/29/2018,12:00 AM,8/30/2018,12:00 AM,Illinois:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,100000
8/29/2018,9:00 AM,8/29/2018,9:06 AM,Arkansas:,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
8/30/2018,12:00 PM,8/30/2018,12:20 PM,California:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
8/31/2018,3:07 PM,8/31/2018,3:31 PM,Oregon:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Natural Disaster/Transmission Interruption,96,50000
8/31/2018,6:34 PM,8/31/2018,6:40 PM,"New York: New York County, Westchester County;",NPCC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. OR suspicious device or activity at its Bulk Electric System control center.",Suspicious Activity,0,0
9/1/2018,12:00 AM,9/1/2018,3:22 PM,Arkansas:,SPP RE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
9/5/2018,1:00 PM,9/5/2018,1:01 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/6/2018,2:26 AM,9/6/2018,2:27 AM,Florida: Hillsborough County;,FRCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
9/12/2018,10:00 PM,9/12/2018,10:05 PM,Texas:,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
9/13/2018,8:56 PM,9/20/2018,7:00 PM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,1457583
9/13/2018,8:30 PM,9/19/2018,5:00 PM,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,300,325000
9/15/2018,3:00 PM,9/15/2018,6:00 PM,Mississippi: Forrest County;,SERC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,System Operations,1322,420000
9/15/2018,1:05 AM,9/17/2018,4:00 PM,"South Carolina: Horry County, Chesterfield County, Dillon County, Georgetown County, Marlboro County, Darlington County;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,50100
