Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
2/25/2019,1:35 PM,2/26/2019,2:50 AM,"Connecticut, Massachusetts, New Hampshire, Maine, Vermont, Rhode Island",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,72332
2/27/2019,11:25 AM,2/27/2019,5:39 PM,Iowa,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
2/27/2019,9:35 PM,2/27/2019,9:45 PM,South Carolina,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
2/28/2019,7:02 AM,2/28/2019,7:33 AM,"Oklahoma, Arkansas, Louisiana",SPP RE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
3/4/2019,11:39 AM,3/8/2019,4:52 PM,Oklahoma:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
3/5/2019,9:12 AM,3/5/2019,6:57 PM,"California: Kern County, Los Angeles County; Utah: Salt Lake County; Wyoming: Converse County;",WECC,Cyber event that causes interruptions of electrical system operations.,System Operations,0,0
3/13/2019,3:51 PM,3/16/2019,6:00 PM,Texas:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,50,54290
3/13/2019,11:29 AM,3/14/2019,9:11 PM,Colorado: Jefferson County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,58,58379
3/13/2019,5:50 AM,3/13/2019,10:30 AM,"Texas: Midland County, Ector County, Tarrant County, Dallas County, Wichita County, Brown County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,154124
3/13/2019,3:00 PM,3/14/2019,12:00 AM,Texas: Kansas: Oklahoma:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,0,66000
3/13/2019,6:12 AM,3/13/2019,6:13 AM,California: Los Angeles County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
3/19/2019,10:53 PM,3/19/2019,10:54 PM,Oklahoma:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
3/21/2019,10:00 AM,3/21/2019,10:05 AM,Utah: Salt Lake County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,Vandalism,0,0
3/25/2019,7:47 AM,3/25/2019,7:48 AM,Oregon: Lane County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,Actual Physical Attack,5,0
3/29/2019,11:36 PM,3/30/2019,2:00 AM,"California: San Diego County, Los Angeles County;",WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,Suspicious Activity,0,0
4/1/2019,2:15 PM,4/6/2019,5:20 PM,"Nevada: Carson City, Consolidated Municipality of[19], Washoe County, Churchill County;",WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
4/1/2019,6:51 AM,4/1/2019,7:53 AM,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
4/1/2019,6:51 AM,4/1/2019,7:53 AM,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
4/2/2019,8:33 AM,4/2/2019,9:00 AM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
4/2/2019,10:15 AM,4/2/2019,10:16 AM,Utah: Salt Lake County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
4/3/2019,5:15 AM,4/3/2019,12:39 PM,California: Fresno County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
4/4/2019,10:13 AM,4/4/2019,12:08 PM,Montana:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
4/7/2019,1:46 PM,4/8/2019,5:50 PM,Texas:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,537,231956
4/10/2019,11:59 AM,4/10/2019,12:00 PM,Virginia:,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
4/11/2019,7:48 PM,4/11/2019,8:00 PM,Oregon: Washington:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
4/12/2019,11:20 AM,4/12/2019,12:46 PM,Minnesota: Martin County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
4/13/2019,6:15 PM,4/13/2019,11:15 PM,Mississippi: Arkansas: Texas: Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,60467
4/15/2019,4:35 AM,4/15/2019,2:40 PM,Virginia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,75290
4/15/2019,10:00 AM,4/15/2019,2:00 PM,Minnesota:,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
4/16/2019,10:30 AM,4/16/2019,11:00 AM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
4/17/2019,7:38 PM,4/17/2019,11:52 PM,Arizona:,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
4/18/2019,8:08 PM,4/19/2019,11:00 AM,Colorado: Clear Creek County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
4/18/2019,7:55 PM,4/19/2019,5:29 PM,Alabama: Mississippi: Georgia: Florida:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,116,34695
4/21/2019,10:40 AM,4/21/2019,10:45 AM,Utah: Salt Lake County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
4/25/2019,6:03 PM,4/25/2019,6:32 PM,Arizona: Maricopa County;,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Generation Inadequacy,150,51366
4/26/2019,1:00 AM,4/26/2019,1:27 PM,Pennsylvania:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,7,5830
4/26/2019,5:46 PM,4/27/2019,11:49 AM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,54071
4/26/2019,3:16 PM,4/26/2019,3:17 PM,Massachusetts: Hampden County[13];,NPCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0
4/28/2019,1:40 PM,4/28/2019,2:49 PM,South Carolina:,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
4/28/2019,10:43 AM,4/29/2019,2:06 AM,Ohio:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
4/29/2019,5:17 PM,4/30/2019,9:22 AM,Virginia: Surry County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
4/30/2019,12:25 PM,4/30/2019,1:11 PM,Indiana:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
5/8/2019,9:22 AM,5/8/2019,9:56 AM,Pennsylvania: Mercer County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,29,1
5/8/2019,3:50 PM,5/13/2019,12:00 AM,Louisiana: Texas:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Distribution Interruption,0,65844
5/9/2019,5:55 PM,5/11/2019,8:50 PM,Texas: Harris County;,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,691,238015
5/9/2019,7:06 PM,5/10/2019,2:57 AM,Texas: Harris County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0
5/10/2019,2:00 AM,5/10/2019,12:15 PM,Texas:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,61008
5/11/2019,2:08 PM,5/11/2019,3:00 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
5/15/2019,12:10 PM,5/15/2019,12:11 PM,West Virginia:,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
5/18/2019,3:45 PM,5/20/2019,4:00 AM,"Texas: Ector County, Midland County, Tarrant County, Dallas County, Stephens County, Anderson County, McLennan County, Ellis County, Hunt County, Young County, Bell County, Limestone County, Collin County, Rockwall County, Henderson County, Parker County, Falls County, Freestone County, Kaufman County, Grayson County, Smith County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,68000
5/18/2019,1:55 AM,5/18/2019,3:06 PM,Colorado: Wyoming: Nebraska: Utah: Daggett County; New Mexico:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,30,0
5/23/2019,4:55 PM,5/23/2019,11:40 PM,Virginia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,100000
5/23/2019,1:11 AM,5/23/2019,12:00 PM,Indiana:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0
5/24/2019,7:28 AM,5/24/2019,8:30 AM,Kentucky: Shelby County;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
5/24/2019,8:09 PM,5/25/2019,2:23 PM,North Dakota: Minnesota:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
5/24/2019,9:47 PM,5/24/2019,11:58 PM,California:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,Severe Weather,20,10961
5/27/2019,10:07 PM,5/28/2019,3:00 AM,"Ohio: Montgomery County, Darke County, Mercer County, Miami County, Greene County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,347,70000
6/2/2019,6:19 PM,6/2/2019,8:43 PM,California:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Severe Weather/Transmission Interruption,0,0
6/4/2019,10:15 AM,6/4/2019,1:15 PM,Nevada: Washoe County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
6/5/2019,8:37 AM,6/5/2019,8:40 AM,Idaho: Bannock County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
6/5/2019,10:16 AM,6/5/2019,10:17 AM,South Dakota: Lincoln County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/5/2019,9:46 AM,6/5/2019,12:00 PM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/6/2019,6:09 PM,6/6/2019,6:35 PM,Texas: Bexar County;,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,55017
6/7/2019,2:43 PM,6/7/2019,4:20 PM,Texas: Pecos County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,8,1
6/8/2019,3:50 PM,6/8/2019,7:40 PM,Texas: Potter County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
6/9/2019,2:45 PM,6/13/2019,10:30 PM,"Texas: Collin County, Dallas County, Denton County, Palo Pinto County, Tarrant County, Ellis County, Williamson County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,558000
6/11/2019,3:11 PM,6/11/2019,5:00 PM,"North Dakota: Mountrail County, Williams County;",MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/11/2019,7:52 AM,6/11/2019,7:53 AM,Utah:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
6/12/2019,2:56 PM,6/12/2019,3:50 PM,"California: Imperial County, Riverside County;",WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Generation Inadequacy,982,30907
6/16/2019,2:00 AM,6/17/2019,11:59 PM,"Texas: Dallas County, Tarrant County, Collin County, Denton County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,340000
6/16/2019,3:25 AM,Unknown,Unknown,Oklahoma:,SPP RE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0
6/18/2019,6:21 AM,6/18/2019,6:40 AM,Washington: Grant County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
6/19/2019,11:00 AM,6/19/2019,11:01 AM,Oklahoma:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/19/2019,10:30 PM,6/20/2019,7:00 PM,Arkansas:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,82045
6/19/2019,3:00 PM,Unknown,Unknown,Nevada: Clark County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/20/2019,4:11 PM,6/21/2019,12:45 PM,Virginia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,60000
6/21/2019,6:36 PM,6/21/2019,7:27 PM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
6/21/2019,7:15 PM,Unknown,Unknown,Kentucky: Tennessee:,SERC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Severe Weather,0,50000
6/21/2019,10:00 AM,6/21/2019,11:00 AM,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
6/22/2019,8:46 PM,6/23/2019,12:30 AM,Alabama: Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,115,34637
6/23/2019,10:00 PM,6/25/2019,11:00 PM,"Texas: Dallas County, Denton County, Ellis County, Collin County, Ellis County, Hood County, Johnson County, Kaufman County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,265000
6/23/2019,5:13 AM,6/23/2019,10:58 AM,Arkansas:,SPP RE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,47,16199
6/24/2019,9:40 AM,6/24/2019,3:17 PM,Oklahoma: Oklahoma County;,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
6/24/2019,5:30 AM,6/24/2019,8:45 AM,Arkansas:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,56451
6/26/2019,1:58 PM,6/26/2019,2:03 PM,North Dakota: Williams County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,53,0
6/28/2019,2:25 PM,Unknown,Unknown,Idaho: Nez Perce County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
6/30/2019,3:15 PM,6/30/2019,4:15 PM,"New York: Nassau County, Suffolk County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,3189,52498
6/30/2019,3:30 PM,6/30/2019,8:30 PM,"Illinois: Cook County, DeKalb County, DuPage County, Grundy County, Iroquois County, Ford County, Lake County, Kendall County, Kankakee County, Kane County, Ogle County;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,100000
7/2/2019,1:00 PM,7/2/2019,1:22 PM,Idaho: Ada County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
7/6/2019,10:00 PM,7/7/2019,1:57 PM,Mississippi: Panola County;,SERC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,3000
7/9/2019,1:59 AM,7/9/2019,3:50 PM,Texas: Louisiana: Arkansas: Mississippi:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
7/10/2019,12:10 PM,7/12/2019,12:30 PM,"Texas: Collin County, Dallas County, Denton County, Hood County, Johnson County, Tarrant County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,57000
7/10/2019,12:00 PM,7/10/2019,12:15 PM,Utah: Salt Lake County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
7/11/2019,11:08 AM,7/11/2019,11:13 AM,Texas: Lynn County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,26,2043
